Gene_Symbol,U_statistic,P_value,FDR
UTS2,116954.0,0.001577122531697769,
TNFRSF9,116826.0,0.001746607413205653,
EPN3,113594.5,0.015344942824179362,
LTBP1,90567.5,0.009127425139345141,
RCN1,103733.5,0.787605682992609,
ELN,102178.0,0.9439942784532697,
RFC2,116894.0,0.001660283725149822,
ARID1B,86143.0,0.00035152132883535883,
CLPTM1L,113183.0,0.0195843244827708,
NEDD4L,100531.5,0.66717755765956,
FOXP3,120866.0,5.994705926215195e-05,
PPP1R3F,104159.5,0.7169741421803113,
HEXB,103595.0,0.8109833627104935,
PTCD2,96141.0,0.16471515929407754,
NEXMIF,94510.0,0.08085014755506732,
JKAMP,102927.0,0.9257495185897802,
DKK3,90060.5,0.006567227470454567,
ARHGEF5,103653.5,0.8010871484838546,
NFE2L3,108796.0,0.16893910330157447,
MCUR1,92785.5,0.033788040158017583,
LIMA1,88829.0,0.0028161795880355224,
LETMD1,91684.5,0.018119349305705856,
SLC4A8,107712.5,0.25475877168432703,
LAMC3,100822.0,0.7139560748345772,
PTGER3,96358.0,0.17960560437043893,
TNIP3,111360.0,0.05288011740963677,
MAPK9,103204.0,0.8778299039321641,
COL23A1,100352.0,0.6388929563736894,
BCAR1,109562.5,0.1228047002891483,
FHIP1B,101895.0,0.8949143503169776,
HERPUD1,97973.0,0.3226244877523302,
HOMER3,115231.5,0.00540529224043572,
RAD51,110600.5,0.07674057130640563,
POLQ,115357.0,0.0049656217286919565,
PIK3CB,97681.5,0.2924444639042384,
CYBA,121486.5,3.3450952237160413e-05,
THOC3,117023.5,0.0015066484697589615,
HEBP2,82012.0,7.580771448918227e-06,
MPHOSPH9,107841.0,0.24323257849123792,
PLEKHA5,88358.0,0.002001302860837429,
PRSS8,115651.0,0.004059551284279941,
SIKE1,96468.5,0.18756218533079172,
RRP12,118991.5,0.00031405168580150795,
FNIP2,90491.0,0.008691395746643116,
MSMO1,104444.0,0.6710762427266814,
TTC17,94077.0,0.06571123940299191,
ALX4,96651.5,0.2013062028540108,
FSTL4,104718.0,0.6280006728280294,
FOXN3,86266.0,0.0003894098395295995,
METTL24,93681.0,0.05398806819272932,
AKR7A2,111040.0,0.06204782091368391,
MRTO4,111166.0,0.0582932753868152,
NNAT,95390.0,0.12030689767064819,
USE1,115335.0,0.0050402791236249895,
MCF2L2,93206.0,0.04228375331117627,
NRIP2,95058.0,0.10394294984259617,
LAMA3,96755.0,0.20939801930201252,
AP5M1,92023.0,0.022067445017568167,
ANAPC4,95524.0,0.12745712397708578,
KCNQ1,106880.0,0.3385883187241362,
TRAPPC3,113658.0,0.014768394719355621,
THRAP3,110905.0,0.06629036033803466,
PHPT1,121014.5,5.2218803718186426e-05,
ENTPD2,100014.0,0.5870588648616188,
LY75,93302.0,0.04445950044178369,
ARID4B,101597.0,0.8436679174122976,
OPN3,102430.5,0.9879706769167448,
SDCCAG8,105000.5,0.5848793850107896,
PTPRN,115610.0,0.004176126045953959,
HHAT,112070.5,0.03651668410072974,
KIF1B,87994.5,0.0015271893720439865,
FOXC1,92343.5,0.026474957546924995,
TBC1D22A,106981.0,0.32756632560374344,
SYNE2,94006.5,0.06348303439110509,
PLEKHH1,108394.0,0.19782246998927422,
ATP9A,93411.5,0.047054890304504035,
SPO11,104750.5,0.3779278389105768,
CBLN4,91307.0,0.014458179348192065,
CHRDL2,100560.0,0.6717135365191526,
FAM168A,99114.0,0.4594451842614272,
RELT,120836.5,6.160601623061929e-05,
GALC,101617.5,0.8471746937507981,
NOP58,100066.0,0.5949056758778757,
SZRD1,114024.5,0.011799226753596452,
KCNH2,107124.0,0.3123637982047849,
CUL1,91920.0,0.020793595300237288,
FAM114A2,100369.0,0.6415501693813753,
CYFIP2,112024.0,0.03743698955716796,
TAB2,83943.5,5.0210519806555094e-05,
GINM1,82404.0,1.1281041012081171e-05,
EIF2AK2,93278.0,0.04390708800660396,
USP36,108238.5,0.20991392649057072,
KMT2C,92371.5,0.026893872650014722,
MCOLN3,99571.0,0.5222360658379692,
CCDC85A,95858.5,0.1467469568822314,
PUM2,92812.0,0.034276681266085955,
MRPL43,114976.0,0.006410630606288963,
ITIH4,102565.5,0.9886676869769713,
ITIH1,112290.5,0.03224685829854207,
HPF1,89115.5,0.0034498943258988394,
ZFR,89359.5,0.004089134712810677,
ZNF280C,96058.0,0.15927236461500016,
NPFFR2,99496.0,0.5112864953222357,
PHF21B,99469.0,0.5078105744725736,
TRAF1,112272.0,0.03274823220832036,
RC3H2,89166.0,0.0035742023871196084,
IL17RB,107790.5,0.2477178498548095,
TRAF3IP2,90531.5,0.008919858627473923,
GYG2,90504.0,0.008764153808871697,
DCBLD2,91189.0,0.01345697042632017,
SERPINB3,108140.5,0.12323801488572246,
SOAT1,105585.0,0.5003178823562131,
PKP2,95765.0,0.14114353791538045,
MSH4,93843.0,0.058548921898709486,
F7,112380.5,0.030860582255069876,
GDI2,100796.5,0.7098034462347556,
PRDM1,112590.0,0.027479215290267686,
ATG5,87854.0,0.0013734790432227458,
TMCC3,91638.5,0.01763368346444463,
PITHD1,101467.5,0.8215896751502427,
MTA3,115901.5,0.003408941958766798,
USP13,91804.5,0.0194418306507406,
ATP11B,87479.5,0.001030741109074469,
LAMC2,98114.5,0.3379820609462745,
CDK14,101265.5,0.7874375561668707,
SEC61A1,117776.0,0.0008443614140617512,
PPP1R12A,88671.0,0.0025140463167992524,
RASGRF1,105632.0,0.493811136298029,
CAMK2B,112998.5,0.021796062940345404,
CROCC,116663.5,0.0019698759884677476,
POLR3E,117775.0,0.0008450254148007535,
ATP2B4,83467.0,3.1997400736254177e-05,
ZC3H11A,99033.5,0.44881007049531274,
RIOK2,96961.0,0.2261984415360656,
YIPF1,112972.0,0.02213097616340987,
NDC1,107711.5,0.254849947140258,
DGKG,91839.0,0.019837249587077464,
FLYWCH1,110029.5,0.09993867872383635,
UNKL,96201.0,0.16873613016477373,
TBXAS1,108005.0,0.229061303542055,
PARP12,119403.5,0.0002212318108028876,
ALDH18A1,111971.5,0.03849969878644152,
TARBP1,110707.0,0.07294246457529857,
GATB,99777.0,0.5519172704098687,
MXD1,91508.0,0.016317440141754565,
CDK17,99169.5,0.46683795528175,
DNAJC25,93652.5,0.05321829811001199,
SLC2A3,90060.5,0.006567227206326222,
PSD,117136.5,0.0013834024759473785,
CTDP1,115618.0,0.004153186584924338,
YBX3,87956.0,0.0014835650446540073,
STYK1,100744.5,0.7013620155676024,
WNK1,98151.0,0.3420185231949948,
RPS17P5,102296.0,0.9626971801210467,
CCAR1,109112.0,0.14855077568924746,
OGFR,123703.5,3.6034001260237655e-06,
GNA15,112166.0,0.03468691910706546,
CREB3L3,109948.5,0.09942884377589806,
PIGV,98136.0,0.34035597643270654,
PTPRU,103381.0,0.8474314053828931,
SNRNP40,117543.5,0.0010125209142115173,
RIMBP2,86831.5,0.0006177549929025537,
COL11A1,118131.0,0.0006368885951954871,
QSER1,94956.5,0.0993095641145283,
MPC1,84452.5,8.032644495838767e-05,
ACAA1,114331.0,0.009736048190022512,
BCAT1,101868.5,0.8903361219534077,
HDAC7,103294.5,0.8622617294816171,
LZTS1,100035.5,0.5902974036979444,
PRDM6,95412.0,0.12145874999465298,
WNT8A,95991.0,0.09116541130751274,
SPAG4,119990.5,0.00013252691490101245,
NCKAP1,83349.5,2.85871201602002e-05,
MRPS35,108895.0,0.1623375041557663,
GUCY1B1,92959.5,0.037108191434221185,
SFSWAP,112636.5,0.02677360109858985,
TNK2,120469.5,8.623374203518866e-05,
MON2,93390.5,0.04654749382837453,
CDH3,91014.0,0.01208405827110615,
ARSF,99051.0,0.44644519450893516,
GPBP1,98063.0,0.33233904990133434,
DGAT2,85059.0,0.00013846255120669745,
ZNF112,100945.5,0.7341861557714954,
CS,89306.5,0.003941783092037213,
LTK,110444.0,0.08261262931101346,
MRPS24,95868.5,0.14735650545567572,
ELMO2,102755.5,0.9555651187883274,
WAPL,97470.0,0.27177294350089287,
VMP1,110798.0,0.06982028734968324,
APPBP2,94587.0,0.08381822182538275,
POLD1,117406.0,0.0011260458497885407,
SEZ6,105985.5,0.4462524998831573,
EIF4B,91275.0,0.014180849826336826,
SLC6A16,91753.0,0.01886426235052032,
BICRA,120860.0,6.028101181569763e-05,
SPHK2,119556.0,0.0001939470708376543,
RPL18,111218.0,0.056799782597950585,
CA11,96879.0,0.21939915108777897,
ISOC2,118423.5,0.0005027032208336678,
U2AF2,120802.0,6.360142566308088e-05,
EPN1,121130.0,4.687101588754559e-05,
MED29,119327.0,0.00023623886383492625,
AHRR,101618.5,0.8472661054751429,
GSC2,104033.0,0.700405615077847,
ZNF275,92525.5,0.029301636110364796,
MTMR1,100258.0,0.624284668159107,
GPC1,123419.0,4.8570036332653375e-06,
ADCK1,113238.5,0.018958548481300373,
HAGH,115009.0,0.006271949578407083,
RNF4,104965.0,0.5902219972260181,
CASP8,106788.0,0.3488329075741412,
LIMCH1,79129.5,3.2810231316027505e-07,
INTS13,111193.5,0.05749943071247377,
TM7SF3,108266.5,0.20769808805410328,
DLX3,106056.5,0.437149035170047,
SPA17,103118.0,0.8926679743145495,
TSPAN32,107948.5,0.2338754783590966,
CCN5,91484.0,0.016085003686935873,
DMRT3,87022.5,0.00071997347997076,
ST3GAL6,94394.0,0.07654054103555431,
ATP2C2,107043.0,0.320917027689836,
NGFR,93504.0,0.049345552239093336,
CDON,99913.0,0.5719565043973056,
TAF2,98582.5,0.39205417849502566,
HIPK2,95808.5,0.14373003109005456,
TNPO3,104340.5,0.6876429936554715,
BORCS8-MEF2B,106218.0,0.41030177347293295,
RFXANK,122253.0,1.5881696166713387e-05,
TMEM161A,112570.5,0.02777985743096776,
LPAR2,120345.0,9.652057282304042e-05,
CTSA,111625.5,0.046164008066460434,
SUGP2,111531.0,0.04846804657479218,
SLC12A2,94551.5,0.08243906928791998,
SNX24,110636.5,0.0754390612393792,
EYA2,89313.0,0.003959590955851705,
CNN2,103496.0,0.8277990134438002,
ABCA7,112974.0,0.022105541468999516,
SNCAIP,92989.5,0.03770782646266566,
DDX20,103896.0,0.7604204538354385,
BTBD1,102125.5,0.9348676224255787,
FAR2,106477.0,0.384902205071457,
BCAS1,108370.5,0.19961637758193929,
POU1F1,96237.0,0.169402761535428,
CHI3L2,97863.5,0.3110574368773973,
SBNO2,116825.0,0.0017479088497709357,
PMS1,88472.0,0.002175761644453933,
HMG20B,120719.0,6.86553428071853e-05,
CALCRL,87128.5,0.0007831140408822495,
TAF11,104496.0,0.6628121788034909,
ANKS1A,91586.5,0.017098445865942433,
AP3D1,113700.0,0.014397626312322035,
ZNF76,113745.5,0.014005245630997545,
NHERF2,107551.5,0.2697290460909514,
NTHL1,117079.5,0.0014443602640599302,
BLTP3A,104186.5,0.7125709406760973,
GNAI3,104549.5,0.6543523656871497,
IPO5,94687.0,0.08780381173528613,
OAT,89073.5,0.0033495215361566376,
WDR3,101119.0,0.7629180685233171,
PKN2,89810.5,0.005560100729053848,
WDR18,120089.5,0.00012136761469623322,
TRAM2,93526.0,0.04990392188378963,
NTN1,103080.0,0.8992366448178246,
GLP2R,84061.5,5.564881578883711e-05,
MCM10,108821.0,0.16725331844586366,
DGKA,108235.5,0.21015234892151247,
ERBB3,115347.0,0.0049994339813580905,
ROPN1,100196.5,0.6129609010001978,
ANKRD44,99939.0,0.5758265333047646,
KARS1,97328.0,0.2584690509816594,
ADAT1,98694.0,0.4056718376801991,
PDIA5,115408.0,0.004796392696658862,
TBC1D22B,103849.0,0.7682545410538526,
NDUFB4,112735.0,0.025330432579689664,
SPEN,95137.5,0.107690699557217,
MYLK,91315.0,0.014529089981981378,
ZC3H15,102449.0,0.9911957759711557,
MAP2K4,98557.5,0.3890393811311438,
PACC1,114390.0,0.009378007701148761,
SNAP91,101132.5,0.7651176615310171,
SLK,88000.5,0.0015340937192826643,
CYB5R4,93225.0,0.042707661067688286,
COL17A1,96371.0,0.18052843194749502,
GSTO2,101671.0,0.8563406181786298,
SEC61A2,108137.0,0.21808974582202767,
PRKCQ,104650.0,0.63858066777735,
TLE2,103765.0,0.7823145240673848,
ASB1,91966.0,0.021354353359326547,
FAM107B,96241.0,0.1714574102153612,
ME1,87841.0,0.0013600031620675226,
TBC1D1,107642.0,0.2612414216406542,
CDK13,99735.0,0.5457991342162807,
MTHFD2,107476.5,0.2769048605778849,
SLC9A7,96080.0,0.16070162220438766,
FOXJ2,86970.0,0.000690487150253977,
YBX1,100079.0,0.5968748399118541,
PDE4A,98762.5,0.4141762022271015,
PPP2R5A,93758.0,0.05612129238566763,
CTNNA2,107562.0,0.26703438580745265,
ELAVL1,111895.5,0.04008344536764624,
TIE1,91496.5,0.016205698195651756,
DIP2B,97321.5,0.2578710630553298,
SMARCD1,103890.0,0.7614192041689805,
KDM4A,122067.0,1.9075341704201392e-05,
NFYC,103551.0,0.8184467127580962,
ZMYND12,102089.5,0.9286142130932766,
SLC9A3,109238.5,0.1409367182718905,
NGEF,114102.5,0.011240354487719092,
ASPM,115971.0,0.003246081130381446,
CD84,109436.5,0.12962674683298678,
ELOVL1,105356.5,0.5325878844806295,
SPI1,118766.0,0.00037920137275156097,
POLR1H,112325.5,0.031805487952572084,
MPPED2,93766.0,0.05634666470227212,
CLDN18,96688.5,0.20415990621700786,
ZBTB11,94808.5,0.09285047624666165,
ATXN3,92669.5,0.03171858391815782,
GOLGA5,110298.5,0.08839420824750407,
FGFR2,98902.0,0.43181795490243524,
LRRC40,97255.5,0.25185353533784693,
ISOC1,104699.0,0.6309493405020552,
EML1,88016.5,0.001552644707787589,
TRMT11,87337.5,0.0009229208411520027,
THUMPD1,94556.5,0.0826321949894031,
MSANTD3,102884.5,0.933130144313825,
KIF26A,93645.0,0.053016783079369724,
ATG2B,90065.0,0.006586770409082733,
ARFGEF1,102024.0,0.9172480552792183,
ACSM2B,89792.0,0.004102769160076163,
ZFAT,110228.5,0.09128953455389845,
MTFR1,100498.0,0.6618612429195276,
STAG3,101989.0,0.9111812914793396,
FECH,102787.0,0.950082875825029,
MYO9A,83229.5,2.546256339958913e-05,
DDX3Y,112957.0,0.0063999051205771325,
PFKP,99095.5,0.45699557660190715,
IDI1,98810.5,0.42019782609400724,
SP100,103046.0,0.9051197416625467,
KLF6,83786.5,4.3332888029553874e-05,
PLPP1,86436.5,0.00044827012063299997,
NEO1,97627.0,0.2870194185064531,
TRAM1,90916.0,0.011370739738087053,
PHKA1,100615.0,0.6805011297491332,
TNFRSF1A,96347.0,0.1788274991498946,
CACNB1,104494.5,0.6630499797295912,
EVI5,93261.0,0.04351930281819407,
STOML1,106929.0,0.3332115893215415,
PKM,119385.0,0.0002247766684335291,
DHX29,102346.0,0.973243119655513,
DNTTIP2,102402.5,0.9830898388863828,
METTL22,108537.0,0.1871600829681762,
TP53BP1,104267.5,0.6994191780402812,
TRO,98825.0,0.42202690315504987,
RRP15,99347.0,0.49091876737402107,
RHOA,105372.0,0.5303660488203741,
DHX8,105770.0,0.4749713704627374,
PMS2P4,91249.0,0.013958459604669621,
PRKCZ,122230.0,1.6247020891713956e-05,
ZFY,107698.5,0.08306892724755333,
IARS2,105030.0,0.5804569328860418,
SYT1,112014.5,0.037627413383476034,
NAV3,92631.0,0.031056190243468715,
IDH3G,108965.5,0.1577563490170062,
ROGDI,124812.5,1.0860849259857042e-06,
PDZD4,98984.5,0.4424529443723163,
ATP2B3,100885.5,0.7215559449877551,
ROCK1,94826.0,0.09359617889000076,
CBFB,101586.0,0.8417875048714543,
PDK3,89200.5,0.003661453464089367,
HYAL2,109631.0,0.11921539709960234,
HDAC4,88215.0,0.0018006327091950082,
RASSF1,104300.5,0.694086534991754,
FGFR3,119131.5,0.0002790435972048246,
IFI35,120040.0,0.00012683164792938277,
HEATR6,111013.0,0.06287786406842444,
COASY,115439.0,0.004696094654019965,
PLEKHH3,116395.0,0.0023968592322874717,
MEF2A,87277.0,0.0008802401680500411,
OTUD5,112793.0,0.024512536151729304,
TFE3,87271.5,0.0008764521821835116,
TBC1D25,91297.5,0.014375815845848443,
ACSL4,86937.0,0.0006725301294572062,
INPP5A,78044.0,9.105005097389684e-08,
GPKOW,114006.5,0.011931644636946445,
GRIPAP1,117256.0,0.0012632376460450783,
FTSJ1,109720.5,0.11465021670439411,
PRR11,108929.0,0.1601157660538035,
REEP1,102369.5,0.9773382485123617,
ATP11A,90230.5,0.007342849423374402,
POLR1A,107947.0,0.2340043816711741,
LAPTM4A,94126.0,0.06729758820051782,
TTC7A,99921.5,0.5732203531416247,
IP6K2,111280.0,0.055060827279285615,
STON1-GTF2A1L,90254.5,0.004840834381086017,
SRBD1,98560.5,0.3894004074276154,
KIF2A,94253.0,0.07155627466777502,
RASGRP2,101034.0,0.7487982796999519,
PSME4,100380.0,0.6432719775489604,
IFT80,100025.0,0.5887147450585399,
SIRT2,101814.0,0.8809321772095464,
ERLEC1,99330.0,0.48858390698444953,
PPP2R5B,92968.0,0.037277265115795793,
PYGM,88485.0,0.002196511386606379,
PAGE1,101505.0,0.7127648402261104,
PITX1,115993.0,0.00319602452510983,
TRPC7,94748.5,0.03293387105620484,
MAST4,101330.5,0.798385975445802,
ADGRF5,86087.5,0.0003355798140147959,
SDK2,89974.0,0.006201562358011391,
ADAM7,100278.5,0.43172481440779575,
NUP133,105101.5,0.5698035993992607,
NUCKS1,99233.0,0.4753767009429597,
VPS35,87118.0,0.0007766378403128298,
DNAJA2,86529.5,0.0004837770400557809,
BCL3,113198.0,0.019413443092506297,
KCNAB2,115277.0,0.005241982726176146,
ABCC9,82709.0,1.5295180916221503e-05,
GAL,96056.0,0.1591426598040545,
CLEC2D,110948.0,0.06491382183824926,
FUNDC1,108976.5,0.15705047992169974,
MAOB,91747.0,0.018797972105930524,
RORA,90985.0,0.011868946167031552,
DRD4,113654.0,0.014804131820503033,
TGFBR3,89874.5,0.005803700241744385,
PLA2G10,117483.5,0.0010606690109236446,
HES2,105840.5,0.4655010186962725,
ATP1B3,102511.5,0.9980822111589346,
NEDD4,92344.0,0.026482387189497972,
PIGB,97736.0,0.29793794203059,
MAPK6,94038.0,0.06447077976201145,
GNB5,95432.5,0.12253987064072873,
RAB27A,98889.5,0.43021960552760286,
HDHD5,111271.0,0.05531046493776537,
UFD1,110568.0,0.07793120723414562,
LRP6,90208.5,0.007238047544520277,
GUCY2C,96267.5,0.17327556937174549,
SCT,118618.0,0.00042850903965398646,
PHRF1,119796.0,0.00015732365328894094,
ELP1,98792.5,0.41793369725258256,
NUCB2,111303.0,0.05442712213633719,
PFN2,99704.0,0.5413050567109228,
PTPN3,91231.0,0.013806309970651293,
SPTB,95420.0,0.12187959493140109,
DAPP1,107724.5,0.2536665886581454,
FGF10,92503.0,0.02893863888844485,
SLC44A1,101901.0,0.8959514221055821,
TMEM260,96903.0,0.22137381221366004,
SMG6,97427.0,0.26769570723183933,
EXOC5,91087.0,0.012640901461026139,
CLTCL1,88955.5,0.0030815822884284836,
FGF22,111553.0,0.047916176297362646,
FSTL3,106139.0,0.4265882546314195,
DGCR2,109376.5,0.13297709288985035,
RNF126,112299.5,0.032260701188224744,
MNT,103818.5,0.77335110427148,
ZXDC,107699.0,0.2559914004784123,
JMJD6,101331.0,0.7984703460882344,
POLB,111786.5,0.042451108465195016,
ST6GALNAC1,98300.5,0.3588713248804163,
WIPI1,110684.0,0.0737494175299426,
FRMPD1,89450.0,0.004352320166279586,
GBA2,110188.5,0.09297797296017785,
NDST1,95655.5,0.13479114490068297,
ASNS,102951.0,0.9215843771862872,
AP3M2,102026.0,0.9175948742405252,
CNGB1,99666.5,0.5339924869515582,
ST6GALNAC2,115479.0,0.004569483732752178,
CHAT,103614.0,0.7228210659385987,
PABPC1,97318.0,0.25754947248468407,
TESK2,103285.0,0.8638935534590623,
CFAP20,90979.0,0.011824872295858373,
CSNK2A2,87219.0,0.0008410472448567331,
PTPN21,87307.5,0.000901522671289139,
EIF2B3,93165.5,0.04139427412003749,
CAMK2A,115616.5,0.004157440449877755,
TCOF1,113941.5,0.012420855056129167,
CDC42,104337.5,0.6881254813573033,
OSBPL3,97228.0,0.24937535252054466,
EPHA8,114128.0,0.011014683579937052,
SLC12A3,114469.5,0.00891157287662391,
RAD18,98193.0,0.34670119923912557,
ATP2B1,92969.0,0.037297200677011366,
TRPM5,111463.5,0.048299264185470425,
NCK2,98004.0,0.3259494882112576,
MAP4K4,91680.5,0.018076658544452114,
MGAT4A,101612.5,0.8463191009008193,
RPL31,101532.0,0.8325696692392085,
WDR1,118555.5,0.0004512261230741971,
SNX13,89574.0,0.004737920810648113,
MS4A12,99123.0,0.20644969956381154,
ARHGAP10,87785.5,0.001303831191697642,
RPS6KA2,87410.0,0.0009765915791782665,
ING3,85476.5,0.00019948212217679192,
VASH1,110233.5,0.09108024353079443,
LMCD1,96922.0,0.22294611569971912,
BUD23,116545.5,0.0021481055035741715,
SEL1L,102174.0,0.9432986397134259,
TRIP13,111230.5,0.056445554223736746,
ATP6AP1,112190.5,0.03423032690503836,
TCF3,116622.0,0.002030949916048838,
TRIB2,92713.5,0.03249039243772967,
DAZAP1,118221.5,0.0005921753734527932,
MBD3,114303.0,0.009910189514640871,
PRLH,117498.0,0.0007552864774215954,
HLTF,99214.0,0.4728128539863685,
FAM50A,122158.0,1.74432047435645e-05,
FAM3A,111815.5,0.04180991000012564,
CPSF1,111996.0,0.0380006197155603,
MYO3B,97883.0,0.3130965518571732,
CYBRD1,91121.0,0.012907922289942378,
CDH19,96925.0,0.21820583661826065,
PDCD2,90238.5,0.007381295473062559,
SLC6A15,98726.0,0.40807443720851966,
RDH11,111990.5,0.0381121762519087,
PRKACA,97838.0,0.30840350838587505,
ADGRL1,107644.5,0.26100961016494983,
SPP2,93565.0,0.011684991361116196,
ACTN1,101798.5,0.8782606646928628,
ZFYVE26,105987.5,0.44609618424006237,
RPS6KA6,98929.5,0.4353463772852548,
EPN2,97131.5,0.2408142526304513,
PTPN18,115468.5,0.004602416395711514,
LIMS2,93675.0,0.05382666932443059,
ASIC4,111333.5,0.05357104503264422,
SPEG,94042.0,0.06459709589490853,
LNX1,93850.0,0.058759318453213125,
ALDH3A2,97014.0,0.23067234468879594,
TFRC,103957.0,0.7502894520045582,
SREBF1,118036.0,0.0006871895755372113,
TRPC5,90628.5,0.004259820632383608,
AFF4,95053.5,0.10373396356880454,
UBE2D1,90493.5,0.008705345117595596,
PALS1,95811.0,0.14387977015372794,
RHOBTB1,98184.5,0.3457502362205591,
SMC1A,108533.5,0.18741590539930475,
HSD17B10,115356.0,0.004968996496371285,
MARK2,106493.0,0.3829926838638361,
HMMR,112165.0,0.034705664665470266,
CHFR,114668.0,0.007844205914038551,
TRHDE,89181.5,0.003589537185156845,
P4HA2,103376.0,0.8482872322764586,
FCGR2B,101726.5,0.8658696956612487,
NFATC3,88181.5,0.0017563785861781955,
TRNT1,95815.5,0.1441496148424158,
ACADVL,104290.0,0.6957816609856322,
STK10,111639.5,0.04583063765584784,
FBXW11,88951.5,0.0030728573316100983,
ACAP1,114378.5,0.009446857122150269,
CRMP1,97937.0,0.31879104944353653,
EVC,97235.5,0.250049528324198,
DERL2,100085.0,0.5977846806191356,
SIDT1,108819.5,0.16735411303089587,
NDE1,119724.0,0.00016756362329725904,
IRAG1,88998.5,0.0031768737717378175,
TMEM38A,106645.5,0.3650851251054572,
AP1M1,110256.5,0.0901223879612393,
PVR,95243.0,0.11282839704835088,
XRCC1,124977.0,9.047098623859464e-07,
SCARB1,99501.0,0.5123403287010306,
CYP2W1,118632.5,0.00038076902993620796,
MCM2,117443.0,0.0010943927166626127,
MOV10L1,105631.0,0.49394880990447065,
PANX2,107582.5,0.2668006211265619,
SELENOO,112505.0,0.028810563540060258,
TP63,96906.5,0.22166284424515892,
ALPK1,95021.0,0.10223442244212007,
LLGL2,121950.0,2.1388289684680174e-05,
PDE8A,89557.0,0.004683290887899046,
CLCN4,86806.0,0.0006054426938191495,
NLE1,104885.5,0.602267210111272,
SDHA,106124.5,0.42843347419591116,
SMARCE1,106272.5,0.40981776820404436,
FNDC8,92680.5,0.031708189107327964,
GSDMB,102052.0,0.922104937042108,
KDM5A,98803.5,0.4193164813662219,
ADAM11,100790.5,0.7088274889276447,
PPP2R3A,95736.5,0.13946843280146165,
FERMT2,91981.0,0.02154003845257353,
ABCB11,93148.0,0.04095179412574793,
DHRS9,101842.0,0.8857615373173959,
CD5L,94501.5,0.057696035387715644,
PTGS2,90716.5,0.010033094965782639,
IGF2BP2,93894.0,0.060056906333319136,
MAP3K13,102315.5,0.9679292316567876,
ST6GAL1,95413.0,0.12151135970319432,
TBX21,107655.5,0.2599912480424238,
VDAC1P1,100233.0,0.6204233740237277,
FRY,92298.0,0.025806244445938122,
PICALM,80038.0,9.199576249473716e-07,
NSF,107953.5,0.23344668903626498,
GLI2,99843.5,0.561672684455807,
CLASP1,90258.0,0.0074757652821572694,
